"STATISTIC","Statistic Label","TLIST(M1)","Month","C02803V03373","Type of Residential Property","UNIT","VALUE"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","09","Dun Laoghaire-Rathdown - houses","%","1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","10","Fingal - houses","%","0.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","11","South Dublin - houses","%","1.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","03","National excluding Dublin - all residential properties","%","1.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","04","National excluding Dublin - houses","%","1.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","12","National excluding Dublin - apartments","%","2.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","13","Border excluding Louth - houses","%","2.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","14","Midland - houses","%","3.8"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","15","West - houses","%","2.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","16","Mid-East including Louth - houses","%","0.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","17","Mid-West including South Tipperary - houses","%","-0.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","18","South-East excluding South Tipperary - houses","%","1.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202601","2026 January","19","South-West - houses","%","1.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","-","National - all residential properties","%","0.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","01","National - houses","%","0.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","02","National - apartments","%","2.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","05","Dublin - all residential properties","%","0.6"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","06","Dublin - houses","%","0.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","07","Dublin - apartments","%","1.8"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","08","Dublin City - houses","%","1.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","09","Dun Laoghaire-Rathdown - houses","%","0.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","10","Fingal - houses","%","-1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","11","South Dublin - houses","%","0"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","03","National excluding Dublin - all residential properties","%","0.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","04","National excluding Dublin - houses","%","0.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","12","National excluding Dublin - apartments","%","2.6"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","13","Border excluding Louth - houses","%","3.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","14","Midland - houses","%","4.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","15","West - houses","%","-0.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","16","Mid-East including Louth - houses","%","0.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","17","Mid-West including South Tipperary - houses","%","0.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","18","South-East excluding South Tipperary - houses","%","1.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202602","2026 February","19","South-West - houses","%","-1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","-","National - all residential properties","%","0.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","01","National - houses","%","0"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","02","National - apartments","%","0.8"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","05","Dublin - all residential properties","%","-0.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","06","Dublin - houses","%","-0.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","07","Dublin - apartments","%","0.6"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","08","Dublin City - houses","%","-0.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","09","Dun Laoghaire-Rathdown - houses","%","0.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","10","Fingal - houses","%","0.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","11","South Dublin - houses","%","-1.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","03","National excluding Dublin - all residential properties","%","0.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","04","National excluding Dublin - houses","%","0.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","12","National excluding Dublin - apartments","%","1.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","13","Border excluding Louth - houses","%","1.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","14","Midland - houses","%","1.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","15","West - houses","%","-1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","16","Mid-East including Louth - houses","%","1.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","17","Mid-West including South Tipperary - houses","%","-0.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","18","South-East excluding South Tipperary - houses","%","1.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","202603","2026 March","19","South-West - houses","%","-2.1"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200501","2005 January","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200502","2005 February","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200503","2005 March","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200504","2005 April","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200505","2005 May","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200506","2005 June","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200507","2005 July","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200508","2005 August","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200509","2005 September","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200510","2005 October","19","South-West - houses","%",""
